ProdutoID;Produtos;Subcategoria;Categoria;VendalD;Data;ProdutoID;Quantidade;Receita;Custo;Lucro;Regiao;Vendedor;Tipo Perda;Valor Perda;Status da Venda;
94;Roteador Wi-Fi;Informática;Informática;92;25/10/2016;94;9;R$ 23.994,00;R$ 17.515,62;R$ 6.478,38;Nordeste;Fernanda;Sem perda;R$ 0,00;Com Perda;
8;Xiaomi Redmi Note 12;Smartphones;Eletrônicos;1;22/03/2024;8;4;R$ 4.668,00;R$ 2.567,40;R$ 2.100,60;Norte;Juliana;Desconto;R$ 379,00;Com Perda;
13;Smart TV Samsung 50;TVs;Eletrônicos;45;08/01/2021;13;5;R$ 5.065,00;R$ 3.950,70;R$ 1.114,30;Centro-Oeste;André;Devolução;R$ 144,00;Com Perda;
86;Lápis HB;Papelaria;Papelaria;95;20/03/2021;86;10;R$ 37.040,00;R$ 22.964,80;R$ 14.075,20;Norte;Marcos;Desconto;R$ 216,00;Com Perda;
33;Geladeira Samsung;Eletrodomésticos;Casa;16;05/02/2020;33;3;R$ 12.174,00;R$ 8.278,32;R$ 3.895,68;Centro-Oeste;André;Devolução;R$ 421,00;Com Perda;
40;Máquina de Lavar Brastemp;Eletrodomésticos;Casa;84;01/07/2022;40;8;R$ 17.656,00;R$ 12.712,32;R$ 4.943,68;Centro-Oeste;André;Desconto;R$ 186,00;Com Perda;
48;Guarda-Roupa Solteiro;Móveis;Casa;56;19/02/2020;48;10;R$ 37.530,00;R$ 21.016,80;R$ 16.513,20;Centro-Oeste;Carla;Devolução;R$ 406,00;Com Perda;
35;Microondas LG;Eletrodomésticos;Casa;64;18/03/2017;35;2;R$ 1.668,00;R$ 884,04;R$ 783,96;Sudeste;Ana;Desconto;R$ 114,00;Com Perda;
60;Jaqueta Jeans;Roupas;Roupas;91;13/05/2024;60;9;R$ 20.529,00;R$ 13.549,14;R$ 6.979,86;Centro-Oeste;André;Desconto;R$ 210,00;Com Perda;
9;Motorola Edge 30;Smartphones;Eletrônicos;72;15/09/2020;9;9;R$ 11.880,00;R$ 7.484,40;R$ 4.395,60;Centro-Oeste;Diego;Cancelamento;R$ 328,00;Com Perda;
17;Notebook Dell Inspiron;Notebooks;Informática;75;04/12/2016;17;10;R$ 33.530,00;R$ 26.824,00;R$ 6.706,00;Norte;Paula;Sem perda;R$ 0,00;Com Perda;
73;Halter 5kg;Esportes;Esportes;55;27/03/2025;73;10;R$ 6.530,00;R$ 3.330,30;R$ 3.199,70;Norte;Juliana;Desconto;R$ 454,00;Com Perda;
48;Guarda-Roupa Solteiro;Móveis;Casa;60;01/04/2022;48;8;R$ 8.784,00;R$ 5.973,12;R$ 2.810,88;Sul;Maria;Cancelamento;R$ 255,00;Com Perda;
90;Impressora Epson;Informática;Informática;25;03/02/2015;90;8;R$ 17.752,00;R$ 13.314,00;R$ 4.438,00;Sudeste;Ana;Sem perda;R$ 0,00;Com Perda;
83;Caderno Universitário;Papelaria;Papelaria;48;07/12/2024;83;8;R$ 36.592,00;R$ 25.614,40;R$ 10.977,60;Centro-Oeste;Carla;Desconto;R$ 486,00;Com Perda;
43;Sofá 3 Lugares;Móveis;Casa;82;15/03/2017;43;7;R$ 3.416,00;R$ 2.152,08;R$ 1.263,92;Centro-Oeste;André;Sem perda;R$ 0,00;Com Perda;
40;Máquina de Lavar Brastemp;Eletrodomésticos;Casa;44;16/03/2021;40;10;R$ 26.220,00;R$ 16.518,60;R$ 9.701,40;Nordeste;Rafael;Desconto;R$ 236,00;Com Perda;
55;Sapato Social Feminino;Calçados;Calçados;71;23/05/2024;55;4;R$ 2.796,00;R$ 1.593,72;R$ 1.202,28;Centro-Oeste;Carla;Desconto;R$ 170,00;Com Perda;
24;Mouse Gamer Redragon;Acessórios;Informática;34;03/03/2023;24;9;R$ 36.000,00;R$ 24.120,00;R$ 11.880,00;Norte;Paula;Desconto;R$ 184,00;Com Perda;
64;Perfume Masculino;Beleza;Beleza;57;05/09/2015;64;5;R$ 945,00;R$ 510,30;R$ 434,70;Sul;Maria;Sem perda;R$ 0,00;Com Perda;
77;Pneu Aro 13;Automotivo;Automotivo;22;12/03/2019;77;10;R$ 19.030,00;R$ 11.608,30;R$ 7.421,70;Nordeste;Fernanda;Desconto;R$ 408,00;Com Perda;
66;Creme Facial;Beleza;Beleza;28;13/02/2015;66;6;R$ 26.496,00;R$ 19.872,00;R$ 6.624,00;Sul;Maria;Sem perda;R$ 0,00;Com Perda;
43;Sofá 3 Lugares;Móveis;Casa;27;10/08/2016;43;3;R$ 6.525,00;R$ 4.567,50;R$ 1.957,50;Norte;Marcos;Desconto;R$ 344,00;Com Perda;
64;Perfume Masculino;Beleza;Beleza;53;04/12/2019;64;6;R$ 26.478,00;R$ 19.328,94;R$ 7.149,06;Centro-Oeste;Diego;Devolução;R$ 438,00;Com Perda;
95;Switch de Rede;Informática;Informática;63;28/04/2024;95;4;R$ 14.976,00;R$ 10.782,72;R$ 4.193,28;Nordeste;Carlos;Sem perda;R$ 0,00;Com Perda;
58;Camisa Polo;Roupas;Roupas;4;23/10/2022;58;5;R$ 10.285,00;R$ 7.816,60;R$ 2.468,40;Sul;Bruno;Sem perda;R$ 0,00;Com Perda;
25;Teclado Mecânico Redragon;Acessórios;Informática;5;09/04/2015;25;9;R$ 39.888,00;R$ 23.135,04;R$ 16.752,96;Sudeste;João;Devolução;R$ 213,00;Com Perda;
38;Fogão 4 bocas;Eletrodomésticos;Casa;49;12/07/2025;38;9;R$ 12.762,00;R$ 8.933,40;R$ 3.828,60;Sul;Maria;Cancelamento;R$ 60,00;Com Perda;
1;iPhone 13;Smartphones;Eletrônicos;94;21/04/2019;1;7;R$ 26.124,00;R$ 16.458,12;R$ 9.665,88;Sul;Bruno;Desconto;R$ 185,00;Com Perda;
52;Tênis Adidas;Calçados;Calçados;95;27/10/2020;52;3;R$ 4.989,00;R$ 3.242,85;R$ 1.746,15;Sul;Lucas;Devolução;R$ 111,00;Com Perda;
88;Estojo Escolar;Papelaria;Papelaria;5;13/07/2019;88;5;R$ 7.285,00;R$ 5.536,60;R$ 1.748,40;Norte;Marcos;Devolução;R$ 473,00;Com Perda;
88;Estojo Escolar;Papelaria;Papelaria;21;12/09/2015;88;2;R$ 9.386,00;R$ 6.382,48;R$ 3.003,52;Centro-Oeste;Diego;Sem perda;R$ 0,00;Com Perda;
18;Notebook Dell XPS;Notebooks;Informática;31;05/09/2023;18;10;R$ 35.250,00;R$ 19.740,00;R$ 15.510,00;Centro-Oeste;Diego;Cancelamento;R$ 469,00;Com Perda;
78;Pneu Aro 15;Automotivo;Automotivo;84;20/08/2018;78;8;R$ 3.408,00;R$ 1.738,08;R$ 1.669,92;Sudeste;Pedro;Sem perda;R$ 0,00;Com Perda;
49;Cama Box Casal;Móveis;Casa;89;05/01/2020;49;3;R$ 3.840,00;R$ 2.572,80;R$ 1.267,20;Nordeste;Fernanda;Sem perda;R$ 0,00;Com Perda;
23;Mouse Logitech;Acessórios;Informática;53;08/11/2016;23;1;R$ 3.758,00;R$ 2.668,18;R$ 1.089,82;Centro-Oeste;Carla;Sem perda;R$ 0,00;Com Perda;
15;Smart TV TCL 43;TVs;Eletrônicos;64;16/09/2016;15;4;R$ 2.808,00;R$ 1.432,08;R$ 1.375,92;Sudeste;João;Desconto;R$ 269,00;Com Perda;
86;Lápis HB;Papelaria;Papelaria;32;06/04/2016;86;7;R$ 18.277,00;R$ 11.697,28;R$ 6.579,72;Sul;Lucas;Desconto;R$ 142,00;Com Perda;
38;Fogão 4 bocas;Eletrodomésticos;Casa;35;03/09/2025;38;6;R$ 11.856,00;R$ 7.824,96;R$ 4.031,04;Sudeste;Ana;Sem perda;R$ 0,00;Com Perda;
86;Lápis HB;Papelaria;Papelaria;17;15/11/2021;86;2;R$ 3.752,00;R$ 2.213,68;R$ 1.538,32;Sudeste;Ana;Cancelamento;R$ 426,00;Com Perda;
99;Pen Drive 128GB;Informática;Informática;28;22/11/2017;99;5;R$ 13.700,00;R$ 9.590,00;R$ 4.110,00;Sul;Bruno;Desconto;R$ 278,00;Com Perda;
25;Teclado Mecânico Redragon;Acessórios;Informática;99;24/12/2018;25;3;R$ 1.944,00;R$ 1.185,84;R$ 758,16;Sul;Bruno;Desconto;R$ 264,00;Com Perda;
58;Camisa Polo;Roupas;Roupas;5;18/01/2017;58;5;R$ 14.060,00;R$ 8.857,80;R$ 5.202,20;Nordeste;Fernanda;Devolução;R$ 480,00;Com Perda;
18;Notebook Dell XPS;Notebooks;Informática;91;21/12/2015;18;10;R$ 41.210,00;R$ 25.550,20;R$ 15.659,80;Centro-Oeste;André;Devolução;R$ 95,00;Com Perda;
51;Tênis Nike;Calçados;Calçados;94;03/04/2015;51;9;R$ 26.271,00;R$ 15.499,89;R$ 10.771,11;Nordeste;Rafael;Devolução;R$ 475,00;Com Perda;
72;Bola de Vôlei;Esportes;Esportes;50;01/01/2021;72;7;R$ 17.115,00;R$ 9.070,95;R$ 8.044,05;Sul;Lucas;Cancelamento;R$ 246,00;Com Perda;
97;SSD 500GB;Informática;Informática;41;20/11/2016;97;8;R$ 38.416,00;R$ 19.592,16;R$ 18.823,84;Sudeste;Ana;Desconto;R$ 193,00;Com Perda;
24;Mouse Gamer Redragon;Acessórios;Informática;79;26/05/2015;24;3;R$ 7.839,00;R$ 5.016,96;R$ 2.822,04;Nordeste;Rafael;Sem perda;R$ 0,00;Com Perda;
94;Roteador Wi-Fi;Informática;Informática;51;09/03/2016;94;3;R$ 7.659,00;R$ 4.212,45;R$ 3.446,55;Centro-Oeste;Diego;Desconto;R$ 125,00;Com Perda;
98;Pen Drive 64GB;Informática;Informática;83;02/02/2019;98;4;R$ 13.688,00;R$ 8.486,56;R$ 5.201,44;Norte;Juliana;Desconto;R$ 364,00;Com Perda;
98;Pen Drive 64GB;Informática;Informática;78;18/10/2021;98;4;R$ 19.996,00;R$ 12.397,52;R$ 7.598,48;Centro-Oeste;Carla;Desconto;R$ 401,00;Com Perda;
38;Fogão 4 bocas;Eletrodomésticos;Casa;62;04/02/2019;38;9;R$ 30.015,00;R$ 21.910,95;R$ 8.104,05;Nordeste;Rafael;Sem perda;R$ 0,00;Com Perda;
3;iPhone 15;Smartphones;Eletrônicos;55;18/06/2022;3;7;R$ 10.143,00;R$ 6.288,66;R$ 3.854,34;Sudeste;João;Cancelamento;R$ 316,00;Com Perda;
79;Pneu Aro 17;Automotivo;Automotivo;18;11/05/2015;79;7;R$ 11.193,00;R$ 5.820,36;R$ 5.372,64;Norte;Marcos;Devolução;R$ 212,00;Com Perda;
96;HD Externo 1TB;Informática;Informática;69;27/11/2020;96;6;R$ 17.724,00;R$ 9.570,96;R$ 8.153,04;Nordeste;Rafael;Sem perda;R$ 0,00;Com Perda;
5;Samsung Galaxy S22;Smartphones;Eletrônicos;94;10/02/2021;5;5;R$ 3.510,00;R$ 1.790,10;R$ 1.719,90;Sul;Maria;Devolução;R$ 414,00;Com Perda;
61;Jaqueta de Couro;Roupas;Roupas;33;07/05/2015;61;2;R$ 3.818,00;R$ 2.367,16;R$ 1.450,84;Centro-Oeste;André;Cancelamento;R$ 453,00;Com Perda;
64;Perfume Masculino;Beleza;Beleza;91;01/03/2022;64;5;R$ 18.345,00;R$ 14.492,55;R$ 3.852,45;Centro-Oeste;Diego;Sem perda;R$ 0,00;Com Perda;
62;Vestido Casual;Roupas;Roupas;9;25/03/2017;62;10;R$ 34.160,00;R$ 22.887,20;R$ 11.272,80;Nordeste;Rafael;Devolução;R$ 461,00;Com Perda;
58;Camisa Polo;Roupas;Roupas;81;02/03/2016;58;9;R$ 21.384,00;R$ 10.692,00;R$ 10.692,00;Sul;Lucas;Desconto;R$ 97,00;Com Perda;
69;Condicionador;Beleza;Beleza;55;06/05/2021;69;8;R$ 28.816,00;R$ 17.865,92;R$ 10.950,08;Centro-Oeste;Carla;Devolução;R$ 236,00;Com Perda;
84;Caderno Espiral;Papelaria;Papelaria;23;09/04/2025;84;1;R$ 1.745,00;R$ 1.099,35;R$ 645,65;Sudeste;Ana;Desconto;R$ 321,00;Com Perda;
13;Smart TV Samsung 50;TVs;Eletrônicos;7;26/05/2020;13;8;R$ 9.880,00;R$ 7.904,00;R$ 1.976,00;Norte;Juliana;Devolução;R$ 293,00;Com Perda;
45;Mesa de Jantar 6 lugares;Móveis;Casa;40;04/06/2021;45;4;R$ 5.388,00;R$ 3.879,36;R$ 1.508,64;Centro-Oeste;Diego;Desconto;R$ 389,00;Com Perda;
76;Bicicleta Ergométrica;Esportes;Esportes;18;21/12/2022;76;6;R$ 17.316,00;R$ 12.294,36;R$ 5.021,64;Sul;Maria;Devolução;R$ 362,00;Com Perda;
69;Condicionador;Beleza;Beleza;67;11/10/2025;69;9;R$ 1.926,00;R$ 1.463,76;R$ 462,24;Centro-Oeste;André;Devolução;R$ 86,00;Com Perda;
38;Fogão 4 bocas;Eletrodomésticos;Casa;52;03/08/2015;38;9;R$ 17.316,00;R$ 13.679,64;R$ 3.636,36;Centro-Oeste;André;Devolução;R$ 121,00;Com Perda;
56;Chinelo Havaianas;Calçados;Calçados;7;25/08/2017;56;2;R$ 4.984,00;R$ 3.189,76;R$ 1.794,24;Sul;Lucas;Sem perda;R$ 0,00;Com Perda;
12;Smart TV LG 50;TVs;Eletrônicos;93;23/05/2024;12;7;R$ 18.956,00;R$ 14.217,00;R$ 4.739,00;Sul;Lucas;Sem perda;R$ 0,00;Com Perda;
87;Mochila Escolar;Papelaria;Papelaria;97;14/05/2025;87;7;R$ 22.092,00;R$ 17.010,84;R$ 5.081,16;Sul;Bruno;Cancelamento;R$ 152,00;Com Perda;
9;Motorola Edge 30;Smartphones;Eletrônicos;83;28/02/2025;9;5;R$ 19.775,00;R$ 11.074,00;R$ 8.701,00;Centro-Oeste;André;Devolução;R$ 416,00;Com Perda;
65;Perfume Feminino;Beleza;Beleza;74;27/09/2024;65;10;R$ 11.570,00;R$ 8.908,90;R$ 2.661,10;Nordeste;Carlos;Cancelamento;R$ 113,00;Com Perda;
47;Guarda-Roupa Casal;Móveis;Casa;58;12/10/2022;47;7;R$ 25.109,00;R$ 17.576,30;R$ 7.532,70;Sul;Bruno;Devolução;R$ 374,00;Com Perda;
68;Shampoo;Beleza;Beleza;65;10/10/2019;68;1;R$ 4.055,00;R$ 3.000,70;R$ 1.054,30;Centro-Oeste;Carla;Cancelamento;R$ 233,00;Com Perda;
10;Motorola G200;Smartphones;Eletrônicos;9;25/01/2019;10;4;R$ 12.048,00;R$ 8.795,04;R$ 3.252,96;Norte;Paula;Sem perda;R$ 0,00;Com Perda;
9;Motorola Edge 30;Smartphones;Eletrônicos;4;20/11/2019;9;5;R$ 20.605,00;R$ 14.835,60;R$ 5.769,40;Nordeste;Fernanda;Sem perda;R$ 0,00;Com Perda;
13;Smart TV Samsung 50;TVs;Eletrônicos;22;13/02/2015;13;2;R$ 2.972,00;R$ 1.664,32;R$ 1.307,68;Sudeste;João;Sem perda;R$ 0,00;Com Perda;
98;Pen Drive 64GB;Informática;Informática;82;16/11/2015;98;5;R$ 12.470,00;R$ 9.103,10;R$ 3.366,90;Sudeste;Ana;Devolução;R$ 147,00;Com Perda;
75;Esteira Elétrica;Esportes;Esportes;2;25/01/2022;75;5;R$ 14.910,00;R$ 8.349,60;R$ 6.560,40;Nordeste;Carlos;Desconto;R$ 241,00;Com Perda;
98;Pen Drive 64GB;Informática;Informática;65;22/11/2023;98;6;R$ 22.746,00;R$ 13.875,06;R$ 8.870,94;Sul;Maria;Sem perda;R$ 0,00;Com Perda;
3;iPhone 15;Smartphones;Eletrônicos;72;18/08/2022;3;10;R$ 46.290,00;R$ 28.699,80;R$ 17.590,20;Nordeste;Carlos;Cancelamento;R$ 316,00;Com Perda;
96;HD Externo 1TB;Informática;Informática;84;12/02/2020;96;4;R$ 2.564,00;R$ 1.512,76;R$ 1.051,24;Centro-Oeste;Carla;Sem perda;R$ 0,00;Com Perda;
35;Microondas LG;Eletrodomésticos;Casa;14;20/08/2018;35;4;R$ 13.188,00;R$ 9.099,72;R$ 4.088,28;Sul;Bruno;Sem perda;R$ 0,00;Com Perda;
93;Monitor Samsung 27;Informática;Informática;90;26/12/2023;93;1;R$ 3.735,00;R$ 2.128,95;R$ 1.606,05;Centro-Oeste;Diego;Desconto;R$ 220,00;Com Perda;
99;Pen Drive 128GB;Informática;Informática;46;10/10/2023;99;8;R$ 21.592,00;R$ 13.171,12;R$ 8.420,88;Nordeste;Rafael;Desconto;R$ 130,00;Com Perda;
6;Samsung Galaxy S23;Smartphones;Eletrônicos;72;19/04/2023;6;4;R$ 11.484,00;R$ 6.431,04;R$ 5.052,96;Sul;Bruno;Devolução;R$ 302,00;Com Perda;
99;Pen Drive 128GB;Informática;Informática;83;09/10/2015;99;7;R$ 28.623,00;R$ 22.325,94;R$ 6.297,06;Norte;Paula;Desconto;R$ 323,00;Com Perda;
59;Camiseta Básica;Roupas;Roupas;33;21/06/2023;59;8;R$ 39.576,00;R$ 28.890,48;R$ 10.685,52;Sudeste;Ana;Sem perda;R$ 0,00;Com Perda;
76;Bicicleta Ergométrica;Esportes;Esportes;74;01/03/2022;76;8;R$ 26.624,00;R$ 13.578,24;R$ 13.045,76;Sudeste;Pedro;Sem perda;R$ 0,00;Com Perda;
63;Vestido Social;Roupas;Roupas;37;28/05/2025;63;10;R$ 1.750,00;R$ 1.207,50;R$ 542,50;Sudeste;Pedro;Devolução;R$ 379,00;Com Perda;
33;Geladeira Samsung;Eletrodomésticos;Casa;46;24/06/2015;33;6;R$ 10.728,00;R$ 7.724,16;R$ 3.003,84;Norte;Paula;Desconto;R$ 242,00;Com Perda;
31;Geladeira Brastemp;Eletrodomésticos;Casa;56;08/09/2024;31;6;R$ 10.902,00;R$ 6.214,14;R$ 4.687,86;Norte;Juliana;Desconto;R$ 69,00;Com Perda;
22;MacBook Pro;Notebooks;Informática;79;24/07/2025;22;7;R$ 26.082,00;R$ 18.779,04;R$ 7.302,96;Nordeste;Carlos;Cancelamento;R$ 72,00;Com Perda;
82;Palheta Limpador;Automotivo;Automotivo;22;13/02/2023;82;1;R$ 412,00;R$ 321,36;R$ 90,64;Centro-Oeste;Carla;Cancelamento;R$ 359,00;Com Perda;
47;Guarda-Roupa Casal;Móveis;Casa;54;15/07/2018;47;7;R$ 28.952,00;R$ 17.660,72;R$ 11.291,28;Sul;Bruno;Desconto;R$ 110,00;Com Perda;
50;Cama Box Solteiro;Móveis;Casa;8;20/06/2015;50;7;R$ 34.489,00;R$ 24.832,08;R$ 9.656,92;Nordeste;Fernanda;Cancelamento;R$ 109,00;Com Perda;
1;iPhone 13;Smartphones;Eletrônicos;73;19/12/2023;1;4;R$ 18.500,00;R$ 9.805,00;R$ 8.695,00;Centro-Oeste;Carla;Devolução;R$ 493,00;Com Perda;
27;Headset Gamer HyperX;Acessórios;Informática;28;12/09/2025;27;8;R$ 17.536,00;R$ 12.976,64;R$ 4.559,36;Nordeste;Carlos;Sem perda;R$ 0,00;Com Perda;
9;Motorola Edge 30;Smartphones;Eletrônicos;93;01/08/2021;9;7;R$ 32.424,00;R$ 19.130,16;R$ 13.293,84;Centro-Oeste;Diego;Sem perda;R$ 0,00;Com Perda;
23;Mouse Logitech;Acessórios;Informática;30;13/10/2025;23;1;R$ 3.024,00;R$ 1.965,60;R$ 1.058,40;Centro-Oeste;André;Desconto;R$ 369,00;Com Perda;
47;Guarda-Roupa Casal;Móveis;Casa;89;16/11/2017;47;6;R$ 12.672,00;R$ 9.123,84;R$ 3.548,16;Nordeste;Rafael;Desconto;R$ 457,00;Com Perda;
35;Microondas LG;Eletrodomésticos;Casa;36;12/12/2017;35;6;R$ 29.376,00;R$ 15.569,28;R$ 13.806,72;Nordeste;Rafael;Devolução;R$ 421,00;Com Perda;
32;Geladeira Electrolux;Eletrodomésticos;Casa;37;01/02/2020;32;3;R$ 4.191,00;R$ 3.101,34;R$ 1.089,66;Norte;Marcos;Cancelamento;R$ 203,00;Com Perda;
53;Tênis Puma;Calçados;Calçados;72;28/11/2015;53;1;R$ 3.640,00;R$ 2.584,40;R$ 1.055,60;Nordeste;Rafael;Sem perda;R$ 0,00;Com Perda;
47;Guarda-Roupa Casal;Móveis;Casa;51;28/06/2016;47;3;R$ 3.066,00;R$ 2.330,16;R$ 735,84;Centro-Oeste;André;Devolução;R$ 96,00;Com Perda;
66;Creme Facial;Beleza;Beleza;11;02/10/2019;66;9;R$ 38.772,00;R$ 22.100,04;R$ 16.671,96;Norte;Paula;Desconto;R$ 468,00;Com Perda;
89;Impressora HP;Informática;Informática;25;02/02/2016;89;8;R$ 28.648,00;R$ 19.767,12;R$ 8.880,88;Norte;Juliana;Desconto;R$ 153,00;Com Perda;
92;Monitor LG 24;Informática;Informática;6;23/09/2020;92;10;R$ 48.880,00;R$ 35.193,60;R$ 13.686,40;Sul;Maria;Cancelamento;R$ 195,00;Com Perda;
96;HD Externo 1TB;Informática;Informática;45;04/07/2025;96;7;R$ 13.545,00;R$ 9.346,05;R$ 4.198,95;Sudeste;Pedro;Cancelamento;R$ 438,00;Com Perda;
23;Mouse Logitech;Acessórios;Informática;58;10/03/2016;23;1;R$ 3.422,00;R$ 1.813,66;R$ 1.608,34;Sul;Lucas;Sem perda;R$ 0,00;Com Perda;
25;Teclado Mecânico Redragon;Acessórios;Informática;74;15/06/2015;25;5;R$ 15.405,00;R$ 10.783,50;R$ 4.621,50;Norte;Juliana;Cancelamento;R$ 372,00;Com Perda;
62;Vestido Casual;Roupas;Roupas;12;08/06/2016;62;2;R$ 6.526,00;R$ 3.980,86;R$ 2.545,14;Sudeste;Ana;Desconto;R$ 286,00;Com Perda;
36;Air Fryer Mondial;Eletrodomésticos;Casa;37;10/06/2020;36;10;R$ 3.890,00;R$ 2.878,60;R$ 1.011,40;Nordeste;Carlos;Desconto;R$ 276,00;Com Perda;
46;Cadeira Gamer;Móveis;Casa;19;21/10/2015;46;7;R$ 19.068,00;R$ 14.873,04;R$ 4.194,96;Nordeste;Rafael;Sem perda;R$ 0,00;Com Perda;
1;iPhone 13;Smartphones;Eletrônicos;10;07/08/2017;1;9;R$ 3.015,00;R$ 1.809,00;R$ 1.206,00;Sul;Lucas;Sem perda;R$ 0,00;Com Perda;
11;Smart TV LG 43;TVs;Eletrônicos;34;14/04/2022;11;9;R$ 38.817,00;R$ 22.902,03;R$ 15.914,97;Norte;Juliana;Sem perda;R$ 0,00;Com Perda;
72;Bola de Vôlei;Esportes;Esportes;2;27/10/2016;72;7;R$ 1.540,00;R$ 939,40;R$ 600,60;Norte;Marcos;Desconto;R$ 326,00;Com Perda;
59;Camiseta Básica;Roupas;Roupas;75;08/07/2024;59;9;R$ 19.179,00;R$ 14.192,46;R$ 4.986,54;Nordeste;Carlos;Sem perda;R$ 0,00;Com Perda;
65;Perfume Feminino;Beleza;Beleza;45;17/05/2021;65;9;R$ 1.521,00;R$ 988,65;R$ 532,35;Norte;Paula;Sem perda;R$ 0,00;Com Perda;
47;Guarda-Roupa Casal;Móveis;Casa;68;05/04/2019;47;3;R$ 2.436,00;R$ 1.875,72;R$ 560,28;Sudeste;Pedro;Devolução;R$ 441,00;Com Perda;
40;Máquina de Lavar Brastemp;Eletrodomésticos;Casa;53;05/09/2022;40;10;R$ 19.380,00;R$ 14.728,80;R$ 4.651,20;Sul;Bruno;Sem perda;R$ 0,00;Com Perda;
15;Smart TV TCL 43;TVs;Eletrônicos;64;13/06/2019;15;7;R$ 19.873,00;R$ 12.519,99;R$ 7.353,01;Sul;Bruno;Sem perda;R$ 0,00;Com Perda;
67;Hidratante Corporal;Beleza;Beleza;38;11/01/2016;67;7;R$ 3.297,00;R$ 2.274,93;R$ 1.022,07;Norte;Juliana;Cancelamento;R$ 245,00;Com Perda;
54;Sapato Social Masculino;Calçados;Calçados;15;24/04/2021;54;5;R$ 5.350,00;R$ 4.173,00;R$ 1.177,00;Norte;Juliana;Desconto;R$ 117,00;Com Perda;
11;Smart TV LG 43;TVs;Eletrônicos;49;25/02/2016;11;7;R$ 1.337,00;R$ 1.042,86;R$ 294,14;Norte;Juliana;Devolução;R$ 345,00;Com Perda;
80;Óleo de Motor;Automotivo;Automotivo;75;06/03/2017;80;4;R$ 11.148,00;R$ 6.019,92;R$ 5.128,08;Nordeste;Fernanda;Desconto;R$ 388,00;Com Perda;
94;Roteador Wi-Fi;Informática;Informática;97;15/06/2015;94;9;R$ 3.015,00;R$ 2.231,10;R$ 783,90;Nordeste;Carlos;Desconto;R$ 114,00;Com Perda;
19;Notebook Lenovo IdeaPad;Notebooks;Informática;43;21/07/2022;19;7;R$ 20.069,00;R$ 11.840,71;R$ 8.228,29;Centro-Oeste;André;Devolução;R$ 436,00;Com Perda;
33;Geladeira Samsung;Eletrodomésticos;Casa;38;16/03/2016;33;7;R$ 18.487,00;R$ 13.495,51;R$ 4.991,49;Sudeste;Ana;Cancelamento;R$ 355,00;Com Perda;
59;Camiseta Básica;Roupas;Roupas;15;08/01/2016;59;6;R$ 24.594,00;R$ 15.002,34;R$ 9.591,66;Nordeste;Rafael;Sem perda;R$ 0,00;Com Perda;
31;Geladeira Brastemp;Eletrodomésticos;Casa;68;16/01/2025;31;5;R$ 21.135,00;R$ 15.428,55;R$ 5.706,45;Centro-Oeste;Carla;Sem perda;R$ 0,00;Com Perda;
53;Tênis Puma;Calçados;Calçados;44;04/06/2020;53;4;R$ 16.752,00;R$ 9.213,60;R$ 7.538,40;Nordeste;Rafael;Devolução;R$ 408,00;Com Perda;
49;Cama Box Casal;Móveis;Casa;96;16/01/2022;49;1;R$ 4.924,00;R$ 2.855,92;R$ 2.068,08;Sudeste;Ana;Sem perda;R$ 0,00;Com Perda;
53;Tênis Puma;Calçados;Calçados;12;22/01/2019;53;7;R$ 30.716,00;R$ 15.665,16;R$ 15.050,84;Sul;Lucas;Devolução;R$ 401,00;Com Perda;
66;Creme Facial;Beleza;Beleza;10;06/05/2015;66;6;R$ 16.290,00;R$ 8.796,60;R$ 7.493,40;Nordeste;Fernanda;Devolução;R$ 57,00;Com Perda;
54;Sapato Social Masculino;Calçados;Calçados;55;04/02/2017;54;8;R$ 25.360,00;R$ 20.288,00;R$ 5.072,00;Sudeste;João;Cancelamento;R$ 259,00;Com Perda;
5;Samsung Galaxy S22;Smartphones;Eletrônicos;13;10/11/2018;5;6;R$ 5.058,00;R$ 3.540,60;R$ 1.517,40;Sudeste;Pedro;Devolução;R$ 304,00;Com Perda;
51;Tênis Nike;Calçados;Calçados;43;11/02/2020;51;3;R$ 5.925,00;R$ 3.969,75;R$ 1.955,25;Norte;Marcos;Cancelamento;R$ 317,00;Com Perda;
22;MacBook Pro;Notebooks;Informática;61;08/04/2019;22;3;R$ 396,00;R$ 269,28;R$ 126,72;Sudeste;Ana;Desconto;R$ 323,00;Com Perda;
45;Mesa de Jantar 6 lugares;Móveis;Casa;26;04/05/2024;45;9;R$ 44.064,00;R$ 22.472,64;R$ 21.591,36;Centro-Oeste;Diego;Devolução;R$ 329,00;Com Perda;
43;Sofá 3 Lugares;Móveis;Casa;90;04/09/2025;43;3;R$ 13.851,00;R$ 7.479,54;R$ 6.371,46;Centro-Oeste;Carla;Cancelamento;R$ 416,00;Com Perda;
33;Geladeira Samsung;Eletrodomésticos;Casa;98;26/10/2023;33;7;R$ 23.450,00;R$ 15.477,00;R$ 7.973,00;Sudeste;Ana;Sem perda;R$ 0,00;Com Perda;
20;Notebook Lenovo ThinkPad;Notebooks;Informática;44;26/05/2017;20;2;R$ 6.362,00;R$ 3.944,44;R$ 2.417,56;Norte;Juliana;Devolução;R$ 129,00;Com Perda;
